ELECTRON MOBI	AR+ MOBILITY	ar2+mobility	ELECTRON DIF	AR+DIFFUSION	ar2+ diffusion	Ar* Diffusion	ionization	excitation	Dimer form  	recom	excited ionization
2.97E-02	7.91E-05	9.39E-05	2.64E-01	2.05E-06	2.43E-06	2.05E-06	3.29E-16	1.10E-15	2.50E-43	3.00E-14	1.01E-14
2.97E-02	7.88E-05	9.36E-05	2.64E-01	2.04E-06	2.42E-06	2.04E-06	3.34E-16	1.11E-15	2.50E-43	3.00E-14	1.02E-14
2.96E-02	7.86E-05	9.33E-05	2.64E-01	2.03E-06	2.41E-06	2.03E-06	3.40E-16	1.12E-15	2.50E-43	3.00E-14	1.03E-14
2.96E-02	7.83E-05	9.29E-05	2.64E-01	2.02E-06	2.40E-06	2.02E-06	3.45E-16	1.13E-15	2.50E-43	3.00E-14	1.04E-14
2.96E-02	7.79E-05	9.25E-05	2.64E-01	2.02E-06	2.40E-06	2.02E-06	3.50E-16	1.14E-15	2.50E-43	3.00E-14	1.04E-14
2.96E-02	7.76E-05	9.21E-05	2.63E-01	2.01E-06	2.39E-06	2.01E-06	3.55E-16	1.15E-15	2.50E-43	3.00E-14	1.05E-14
2.95E-02	7.72E-05	9.17E-05	2.63E-01	2.00E-06	2.38E-06	2.00E-06	3.60E-16	1.16E-15	2.50E-43	3.00E-14	1.06E-14
2.95E-02	7.69E-05	9.13E-05	2.63E-01	1.99E-06	2.36E-06	1.99E-06	3.66E-16	1.17E-15	2.50E-43	3.00E-14	1.07E-14
2.95E-02	7.66E-05	9.09E-05	2.63E-01	1.98E-06	2.35E-06	1.98E-06	3.71E-16	1.18E-15	2.50E-43	3.00E-14	1.08E-14
2.95E-02	7.62E-05	9.05E-05	2.63E-01	1.97E-06	2.34E-06	1.97E-06	3.76E-16	1.19E-15	2.50E-43	3.00E-14	1.08E-14
2.95E-02	7.59E-05	9.01E-05	2.63E-01	1.96E-06	2.33E-06	1.96E-06	3.82E-16	1.20E-15	2.50E-43	3.00E-14	1.09E-14
2.94E-02	7.55E-05	8.97E-05	2.62E-01	1.95E-06	2.32E-06	1.95E-06	3.87E-16	1.21E-15	2.50E-43	3.00E-14	1.10E-14
2.94E-02	7.52E-05	8.93E-05	2.62E-01	1.95E-06	2.32E-06	1.95E-06	3.93E-16	1.22E-15	2.50E-43	3.00E-14	1.11E-14
2.94E-02	7.49E-05	8.89E-05	2.62E-01	1.94E-06	2.30E-06	1.94E-06	3.98E-16	1.23E-15	2.50E-43	3.00E-14	1.11E-14
2.94E-02	7.48E-05	8.88E-05	2.62E-01	1.93E-06	2.29E-06	1.93E-06	4.04E-16	1.24E-15	2.50E-43	3.00E-14	1.12E-14
2.94E-02	7.46E-05	8.86E-05	2.62E-01	1.93E-06	2.29E-06	1.93E-06	4.09E-16	1.25E-15	2.50E-43	3.00E-14	1.13E-14
2.94E-02	7.45E-05	8.85E-05	2.62E-01	1.93E-06	2.29E-06	1.93E-06	4.15E-16	1.26E-15	2.50E-43	3.00E-14	1.14E-14
2.93E-02	7.44E-05	8.84E-05	2.62E-01	1.93E-06	2.29E-06	1.93E-06	4.20E-16	1.27E-15	2.50E-43	3.00E-14	1.15E-14
2.93E-02	7.43E-05	8.82E-05	2.61E-01	1.92E-06	2.28E-06	1.92E-06	4.26E-16	1.28E-15	2.50E-43	3.00E-14	1.15E-14
2.93E-02	7.42E-05	8.81E-05	2.61E-01	1.92E-06	2.28E-06	1.92E-06	4.32E-16	1.29E-15	2.50E-43	3.00E-14	1.16E-14
2.93E-02	7.41E-05	8.79E-05	2.61E-01	1.92E-06	2.28E-06	1.92E-06	4.38E-16	1.30E-15	2.50E-43	3.00E-14	1.17E-14
2.93E-02	7.39E-05	8.78E-05	2.61E-01	1.91E-06	2.27E-06	1.91E-06	4.43E-16	1.31E-15	2.50E-43	3.00E-14	1.18E-14
2.92E-02	7.38E-05	8.77E-05	2.61E-01	1.91E-06	2.27E-06	1.91E-06	4.49E-16	1.32E-15	2.50E-43	3.00E-14	1.18E-14
2.92E-02	7.37E-05	8.75E-05	2.61E-01	1.91E-06	2.27E-06	1.91E-06	4.55E-16	1.33E-15	2.50E-43	3.00E-14	1.19E-14
2.92E-02	7.36E-05	8.74E-05	2.61E-01	1.90E-06	2.26E-06	1.90E-06	4.61E-16	1.34E-15	2.50E-43	3.00E-14	1.20E-14
2.92E-02	7.35E-05	8.73E-05	2.61E-01	1.90E-06	2.26E-06	1.90E-06	4.67E-16	1.35E-15	2.50E-43	3.00E-14	1.21E-14
2.92E-02	7.34E-05	8.71E-05	2.60E-01	1.90E-06	2.26E-06	1.90E-06	4.73E-16	1.36E-15	2.50E-43	3.00E-14	1.22E-14
2.91E-02	7.33E-05	8.70E-05	2.60E-01	1.90E-06	2.26E-06	1.90E-06	4.79E-16	1.37E-15	2.50E-43	3.00E-14	1.22E-14
2.91E-02	7.31E-05	8.69E-05	2.60E-01	1.89E-06	2.24E-06	1.89E-06	4.85E-16	1.38E-15	2.50E-43	3.00E-14	1.23E-14
2.91E-02	7.30E-05	8.67E-05	2.60E-01	1.89E-06	2.24E-06	1.89E-06	4.91E-16	1.39E-15	2.50E-43	3.00E-14	1.24E-14
2.91E-02	7.29E-05	8.66E-05	2.60E-01	1.89E-06	2.24E-06	1.89E-06	4.97E-16	1.40E-15	2.50E-43	3.00E-14	1.25E-14
2.91E-02	7.28E-05	8.65E-05	2.60E-01	1.88E-06	2.23E-06	1.88E-06	5.03E-16	1.41E-15	2.50E-43	3.00E-14	1.25E-14
2.91E-02	7.27E-05	8.63E-05	2.60E-01	1.88E-06	2.23E-06	1.88E-06	5.09E-16	1.42E-15	2.50E-43	3.00E-14	1.26E-14
2.90E-02	7.26E-05	8.62E-05	2.59E-01	1.88E-06	2.23E-06	1.88E-06	5.16E-16	1.43E-15	2.50E-43	3.00E-14	1.27E-14
2.90E-02	7.25E-05	8.60E-05	2.59E-01	1.87E-06	2.22E-06	1.87E-06	5.22E-16	1.45E-15	2.50E-43	3.00E-14	1.28E-14
2.90E-02	7.23E-05	8.59E-05	2.59E-01	1.87E-06	2.22E-06	1.87E-06	5.28E-16	1.46E-15	2.50E-43	3.00E-14	1.29E-14
2.90E-02	7.22E-05	8.58E-05	2.59E-01	1.87E-06	2.22E-06	1.87E-06	5.35E-16	1.47E-15	2.50E-43	3.00E-14	1.29E-14
2.90E-02	7.21E-05	8.56E-05	2.59E-01	1.87E-06	2.22E-06	1.87E-06	5.41E-16	1.48E-15	2.50E-43	3.00E-14	1.30E-14
2.90E-02	7.20E-05	8.55E-05	2.59E-01	1.86E-06	2.21E-06	1.86E-06	5.47E-16	1.49E-15	2.50E-43	3.00E-14	1.31E-14
2.89E-02	7.19E-05	8.54E-05	2.59E-01	1.86E-06	2.21E-06	1.86E-06	5.54E-16	1.50E-15	2.50E-43	3.00E-14	1.32E-14
2.89E-02	7.18E-05	8.52E-05	2.59E-01	1.86E-06	2.21E-06	1.86E-06	5.60E-16	1.51E-15	2.50E-43	3.00E-14	1.32E-14
2.89E-02	7.17E-05	8.51E-05	2.59E-01	1.85E-06	2.20E-06	1.85E-06	5.67E-16	1.52E-15	2.50E-43	3.00E-14	1.33E-14
2.89E-02	7.15E-05	8.50E-05	2.58E-01	1.85E-06	2.20E-06	1.85E-06	5.73E-16	1.53E-15	2.50E-43	3.00E-14	1.34E-14
2.89E-02	7.14E-05	8.48E-05	2.58E-01	1.85E-06	2.20E-06	1.85E-06	5.80E-16	1.54E-15	2.50E-43	3.00E-14	1.35E-14
2.89E-02	7.13E-05	8.47E-05	2.58E-01	1.85E-06	2.20E-06	1.85E-06	5.87E-16	1.55E-15	2.50E-43	3.00E-14	1.36E-14
2.88E-02	7.12E-05	8.45E-05	2.58E-01	1.84E-06	2.19E-06	1.84E-06	5.93E-16	1.56E-15	2.50E-43	3.00E-14	1.36E-14
2.88E-02	7.11E-05	8.44E-05	2.58E-01	1.84E-06	2.19E-06	1.84E-06	6.00E-16	1.57E-15	2.50E-43	3.00E-14	1.37E-14
2.88E-02	7.10E-05	8.43E-05	2.58E-01	1.84E-06	2.19E-06	1.84E-06	6.07E-16	1.58E-15	2.50E-43	3.00E-14	1.38E-14
2.88E-02	7.09E-05	8.41E-05	2.58E-01	1.83E-06	2.17E-06	1.83E-06	6.14E-16	1.59E-15	2.50E-43	3.00E-14	1.39E-14
2.88E-02	7.07E-05	8.40E-05	2.58E-01	1.83E-06	2.17E-06	1.83E-06	6.20E-16	1.60E-15	2.50E-43	3.00E-14	1.39E-14
2.88E-02	7.06E-05	8.39E-05	2.57E-01	1.83E-06	2.17E-06	1.83E-06	6.27E-16	1.61E-15	2.50E-43	3.00E-14	1.40E-14
2.87E-02	7.05E-05	8.37E-05	2.57E-01	1.82E-06	2.16E-06	1.82E-06	6.34E-16	1.62E-15	2.50E-43	3.00E-14	1.41E-14
2.87E-02	7.04E-05	8.36E-05	2.57E-01	1.82E-06	2.16E-06	1.82E-06	6.41E-16	1.64E-15	2.50E-43	3.00E-14	1.42E-14
2.87E-02	7.03E-05	8.35E-05	2.57E-01	1.82E-06	2.16E-06	1.82E-06	6.48E-16	1.65E-15	2.50E-43	3.00E-14	1.43E-14
2.87E-02	7.02E-05	8.33E-05	2.57E-01	1.82E-06	2.16E-06	1.82E-06	6.55E-16	1.66E-15	2.50E-43	3.00E-14	1.43E-14
2.87E-02	7.01E-05	8.32E-05	2.57E-01	1.81E-06	2.15E-06	1.81E-06	6.62E-16	1.67E-15	2.50E-43	3.00E-14	1.44E-14
2.87E-02	7.00E-05	8.31E-05	2.57E-01	1.81E-06	2.15E-06	1.81E-06	6.69E-16	1.68E-15	2.50E-43	3.00E-14	1.45E-14
2.87E-02	6.99E-05	8.29E-05	2.57E-01	1.81E-06	2.15E-06	1.81E-06	6.76E-16	1.69E-15	2.50E-43	3.00E-14	1.46E-14
2.86E-02	6.97E-05	8.28E-05	2.57E-01	1.80E-06	2.14E-06	1.80E-06	6.83E-16	1.70E-15	2.50E-43	3.00E-14	1.46E-14
2.86E-02	6.96E-05	8.27E-05	2.57E-01	1.80E-06	2.14E-06	1.80E-06	6.91E-16	1.71E-15	2.50E-43	3.00E-14	1.47E-14
2.86E-02	6.95E-05	8.26E-05	2.56E-01	1.80E-06	2.14E-06	1.80E-06	6.98E-16	1.72E-15	2.50E-43	3.00E-14	1.48E-14
2.86E-02	6.94E-05	8.24E-05	2.56E-01	1.80E-06	2.14E-06	1.80E-06	7.05E-16	1.73E-15	2.50E-43	3.00E-14	1.49E-14
2.86E-02	6.93E-05	8.23E-05	2.56E-01	1.79E-06	2.13E-06	1.79E-06	7.12E-16	1.74E-15	2.50E-43	3.00E-14	1.50E-14
2.86E-02	6.92E-05	8.22E-05	2.56E-01	1.79E-06	2.13E-06	1.79E-06	7.20E-16	1.75E-15	2.50E-43	3.00E-14	1.50E-14
2.85E-02	6.91E-05	8.20E-05	2.56E-01	1.79E-06	2.13E-06	1.79E-06	7.27E-16	1.77E-15	2.50E-43	3.00E-14	1.51E-14
2.85E-02	6.90E-05	8.19E-05	2.56E-01	1.78E-06	2.11E-06	1.78E-06	7.34E-16	1.78E-15	2.50E-43	3.00E-14	1.52E-14
2.85E-02	6.89E-05	8.18E-05	2.56E-01	1.78E-06	2.11E-06	1.78E-06	7.42E-16	1.79E-15	2.50E-43	3.00E-14	1.53E-14
2.85E-02	6.87E-05	8.16E-05	2.56E-01	1.78E-06	2.11E-06	1.78E-06	7.49E-16	1.80E-15	2.50E-43	3.00E-14	1.53E-14
2.85E-02	6.86E-05	8.15E-05	2.56E-01	1.78E-06	2.11E-06	1.78E-06	7.57E-16	1.81E-15	2.50E-43	3.00E-14	1.54E-14
2.85E-02	6.85E-05	8.14E-05	2.56E-01	1.77E-06	2.10E-06	1.77E-06	7.64E-16	1.82E-15	2.50E-43	3.00E-14	1.55E-14
2.85E-02	6.84E-05	8.12E-05	2.55E-01	1.77E-06	2.10E-06	1.77E-06	7.72E-16	1.83E-15	2.50E-43	3.00E-14	1.56E-14
2.84E-02	6.83E-05	8.11E-05	2.55E-01	1.77E-06	2.10E-06	1.77E-06	7.80E-16	1.84E-15	2.50E-43	3.00E-14	1.57E-14
2.84E-02	6.82E-05	8.10E-05	2.55E-01	1.76E-06	2.09E-06	1.76E-06	7.87E-16	1.85E-15	2.50E-43	3.00E-14	1.57E-14
2.84E-02	6.81E-05	8.08E-05	2.55E-01	1.76E-06	2.09E-06	1.76E-06	7.95E-16	1.87E-15	2.50E-43	3.00E-14	1.58E-14
2.84E-02	6.80E-05	8.07E-05	2.55E-01	1.76E-06	2.09E-06	1.76E-06	8.02E-16	1.88E-15	2.50E-43	3.00E-14	1.59E-14
2.84E-02	6.79E-05	8.06E-05	2.55E-01	1.76E-06	2.09E-06	1.76E-06	8.10E-16	1.89E-15	2.50E-43	3.00E-14	1.60E-14
2.84E-02	6.77E-05	8.04E-05	2.55E-01	1.75E-06	2.08E-06	1.75E-06	8.18E-16	1.90E-15	2.50E-43	3.00E-14	1.60E-14
2.84E-02	6.76E-05	8.03E-05	2.55E-01	1.75E-06	2.08E-06	1.75E-06	8.26E-16	1.91E-15	2.50E-43	3.00E-14	1.61E-14
2.83E-02	6.75E-05	8.02E-05	2.55E-01	1.75E-06	2.08E-06	1.75E-06	8.34E-16	1.92E-15	2.50E-43	3.00E-14	1.62E-14
2.83E-02	6.74E-05	8.00E-05	2.55E-01	1.74E-06	2.07E-06	1.74E-06	8.41E-16	1.93E-15	2.50E-43	3.00E-14	1.63E-14
2.83E-02	6.73E-05	7.99E-05	2.55E-01	1.74E-06	2.07E-06	1.74E-06	8.49E-16	1.94E-15	2.50E-43	3.00E-14	1.63E-14
2.83E-02	6.72E-05	7.98E-05	2.54E-01	1.74E-06	2.07E-06	1.74E-06	8.57E-16	1.96E-15	2.50E-43	3.00E-14	1.64E-14
2.83E-02	6.71E-05	7.97E-05	2.54E-01	1.74E-06	2.07E-06	1.74E-06	8.65E-16	1.97E-15	2.50E-43	3.00E-14	1.65E-14
2.83E-02	6.70E-05	7.95E-05	2.54E-01	1.73E-06	2.05E-06	1.73E-06	8.73E-16	1.98E-15	2.50E-43	3.00E-14	1.66E-14
2.83E-02	6.69E-05	7.94E-05	2.54E-01	1.73E-06	2.05E-06	1.73E-06	8.81E-16	1.99E-15	2.50E-43	3.00E-14	1.67E-14
2.82E-02	6.67E-05	7.93E-05	2.54E-01	1.73E-06	2.05E-06	1.73E-06	8.89E-16	2.00E-15	2.50E-43	3.00E-14	1.67E-14
2.82E-02	6.66E-05	7.91E-05	2.54E-01	1.72E-06	2.04E-06	1.72E-06	8.98E-16	2.01E-15	2.50E-43	3.00E-14	1.68E-14
2.82E-02	6.65E-05	7.90E-05	2.54E-01	1.72E-06	2.04E-06	1.72E-06	9.06E-16	2.02E-15	2.50E-43	3.00E-14	1.69E-14
2.82E-02	6.64E-05	7.89E-05	2.54E-01	1.72E-06	2.04E-06	1.72E-06	9.14E-16	2.03E-15	2.50E-43	3.00E-14	1.70E-14
2.82E-02	6.63E-05	7.87E-05	2.54E-01	1.72E-06	2.04E-06	1.72E-06	9.22E-16	2.05E-15	2.50E-43	3.00E-14	1.70E-14
2.82E-02	6.62E-05	7.86E-05	2.54E-01	1.71E-06	2.03E-06	1.71E-06	9.30E-16	2.06E-15	2.50E-43	3.00E-14	1.71E-14
2.82E-02	6.61E-05	7.85E-05	2.54E-01	1.71E-06	2.03E-06	1.71E-06	9.39E-16	2.07E-15	2.50E-43	3.00E-14	1.72E-14
2.82E-02	6.60E-05	7.83E-05	2.54E-01	1.71E-06	2.03E-06	1.71E-06	9.47E-16	2.08E-15	2.50E-43	3.00E-14	1.73E-14
2.81E-02	6.59E-05	7.82E-05	2.53E-01	1.70E-06	2.02E-06	1.70E-06	9.55E-16	2.09E-15	2.50E-43	3.00E-14	1.73E-14
2.81E-02	6.57E-05	7.81E-05	2.53E-01	1.70E-06	2.02E-06	1.70E-06	9.64E-16	2.10E-15	2.50E-43	3.00E-14	1.74E-14
2.81E-02	6.56E-05	7.79E-05	2.53E-01	1.70E-06	2.02E-06	1.70E-06	9.72E-16	2.12E-15	2.50E-43	3.00E-14	1.75E-14
2.81E-02	6.55E-05	7.78E-05	2.53E-01	1.70E-06	2.02E-06	1.70E-06	9.81E-16	2.13E-15	2.50E-43	3.00E-14	1.76E-14
2.81E-02	6.54E-05	7.77E-05	2.53E-01	1.69E-06	2.01E-06	1.69E-06	9.89E-16	2.14E-15	2.50E-43	3.00E-14	1.77E-14
2.81E-02	6.53E-05	7.75E-05	2.53E-01	1.69E-06	2.01E-06	1.69E-06	9.98E-16	2.15E-15	2.50E-43	3.00E-14	1.77E-14
2.81E-02	6.52E-05	7.74E-05	2.53E-01	1.69E-06	2.01E-06	1.69E-06	1.01E-15	2.16E-15	2.50E-43	3.00E-14	1.78E-14
2.81E-02	6.50E-05	7.72E-05	2.53E-01	1.68E-06	2.00E-06	1.68E-06	1.02E-15	2.17E-15	2.50E-43	3.00E-14	1.79E-14
2.80E-02	6.49E-05	7.70E-05	2.53E-01	1.68E-06	2.00E-06	1.68E-06	1.02E-15	2.18E-15	2.50E-43	3.00E-14	1.80E-14
2.80E-02	6.47E-05	7.69E-05	2.53E-01	1.68E-06	2.00E-06	1.68E-06	1.03E-15	2.20E-15	2.50E-43	3.00E-14	1.80E-14
2.80E-02	6.46E-05	7.67E-05	2.53E-01	1.67E-06	1.98E-06	1.67E-06	1.04E-15	2.21E-15	2.50E-43	3.00E-14	1.81E-14
2.80E-02	6.45E-05	7.65E-05	2.53E-01	1.67E-06	1.98E-06	1.67E-06	1.05E-15	2.22E-15	2.50E-43	3.00E-14	1.82E-14
2.80E-02	6.43E-05	7.64E-05	2.53E-01	1.66E-06	1.97E-06	1.66E-06	1.06E-15	2.23E-15	2.50E-43	3.00E-14	1.83E-14
2.80E-02	6.42E-05	7.62E-05	2.52E-01	1.66E-06	1.97E-06	1.66E-06	1.07E-15	2.24E-15	2.50E-43	3.00E-14	1.83E-14
2.80E-02	6.40E-05	7.61E-05	2.52E-01	1.66E-06	1.97E-06	1.66E-06	1.08E-15	2.25E-15	2.50E-43	3.00E-14	1.84E-14
2.79E-02	6.39E-05	7.59E-05	2.52E-01	1.65E-06	1.96E-06	1.65E-06	1.09E-15	2.27E-15	2.50E-43	3.00E-14	1.85E-14
2.79E-02	6.38E-05	7.57E-05	2.52E-01	1.65E-06	1.96E-06	1.65E-06	1.09E-15	2.28E-15	2.50E-43	3.00E-14	1.86E-14
2.79E-02	6.36E-05	7.56E-05	2.52E-01	1.65E-06	1.96E-06	1.65E-06	1.10E-15	2.29E-15	2.50E-43	3.00E-14	1.87E-14
2.79E-02	6.35E-05	7.54E-05	2.52E-01	1.64E-06	1.95E-06	1.64E-06	1.11E-15	2.30E-15	2.50E-43	3.00E-14	1.87E-14
2.79E-02	6.34E-05	7.52E-05	2.52E-01	1.64E-06	1.95E-06	1.64E-06	1.12E-15	2.31E-15	2.50E-43	3.00E-14	1.88E-14
2.79E-02	6.32E-05	7.51E-05	2.52E-01	1.64E-06	1.95E-06	1.64E-06	1.13E-15	2.33E-15	2.50E-43	3.00E-14	1.89E-14
2.79E-02	6.31E-05	7.49E-05	2.52E-01	1.63E-06	1.94E-06	1.63E-06	1.14E-15	2.34E-15	2.50E-43	3.00E-14	1.90E-14
2.79E-02	6.29E-05	7.47E-05	2.52E-01	1.63E-06	1.94E-06	1.63E-06	1.15E-15	2.35E-15	2.50E-43	3.00E-14	1.90E-14
2.79E-02	6.28E-05	7.46E-05	2.52E-01	1.63E-06	1.94E-06	1.63E-06	1.16E-15	2.36E-15	2.50E-43	3.00E-14	1.91E-14
2.78E-02	6.27E-05	7.44E-05	2.52E-01	1.62E-06	1.92E-06	1.62E-06	1.17E-15	2.37E-15	2.50E-43	3.00E-14	1.92E-14
2.78E-02	6.25E-05	7.43E-05	2.52E-01	1.62E-06	1.92E-06	1.62E-06	1.18E-15	2.38E-15	2.50E-43	3.00E-14	1.93E-14
2.78E-02	6.24E-05	7.41E-05	2.52E-01	1.61E-06	1.91E-06	1.61E-06	1.18E-15	2.40E-15	2.50E-43	3.00E-14	1.93E-14
2.78E-02	6.23E-05	7.39E-05	2.52E-01	1.61E-06	1.91E-06	1.61E-06	1.19E-15	2.41E-15	2.50E-43	3.00E-14	1.94E-14
2.78E-02	6.21E-05	7.38E-05	2.51E-01	1.61E-06	1.91E-06	1.61E-06	1.20E-15	2.42E-15	2.50E-43	3.00E-14	1.95E-14
2.78E-02	6.20E-05	7.36E-05	2.51E-01	1.60E-06	1.90E-06	1.60E-06	1.21E-15	2.43E-15	2.50E-43	3.00E-14	1.96E-14
2.78E-02	6.18E-05	7.34E-05	2.51E-01	1.60E-06	1.90E-06	1.60E-06	1.22E-15	2.44E-15	2.50E-43	3.00E-14	1.96E-14
2.78E-02	6.17E-05	7.33E-05	2.51E-01	1.60E-06	1.90E-06	1.60E-06	1.23E-15	2.46E-15	2.50E-43	3.00E-14	1.97E-14
2.77E-02	6.16E-05	7.31E-05	2.51E-01	1.59E-06	1.89E-06	1.59E-06	1.24E-15	2.47E-15	2.50E-43	3.00E-14	1.98E-14
2.77E-02	6.14E-05	7.29E-05	2.51E-01	1.59E-06	1.89E-06	1.59E-06	1.25E-15	2.48E-15	2.50E-43	3.00E-14	1.99E-14
2.77E-02	6.13E-05	7.28E-05	2.51E-01	1.59E-06	1.89E-06	1.59E-06	1.26E-15	2.49E-15	2.50E-43	3.00E-14	1.99E-14
2.77E-02	6.12E-05	7.27E-05	2.51E-01	1.58E-06	1.88E-06	1.58E-06	1.27E-15	2.50E-15	2.50E-43	3.00E-14	2.00E-14
2.77E-02	6.12E-05	7.26E-05	2.51E-01	1.58E-06	1.88E-06	1.58E-06	1.28E-15	2.52E-15	2.50E-43	3.00E-14	2.01E-14
2.77E-02	6.11E-05	7.26E-05	2.51E-01	1.58E-06	1.88E-06	1.58E-06	1.29E-15	2.53E-15	2.50E-43	3.00E-14	2.02E-14
2.77E-02	6.10E-05	7.25E-05	2.51E-01	1.58E-06	1.88E-06	1.58E-06	1.30E-15	2.54E-15	2.50E-43	3.00E-14	2.02E-14
2.77E-02	6.10E-05	7.24E-05	2.51E-01	1.58E-06	1.88E-06	1.58E-06	1.31E-15	2.55E-15	2.50E-43	3.00E-14	2.03E-14
2.77E-02	6.09E-05	7.23E-05	2.51E-01	1.58E-06	1.88E-06	1.58E-06	1.32E-15	2.57E-15	2.50E-43	3.00E-14	2.04E-14
2.76E-02	6.08E-05	7.22E-05	2.51E-01	1.57E-06	1.86E-06	1.57E-06	1.33E-15	2.58E-15	2.50E-43	3.00E-14	2.05E-14
2.76E-02	6.08E-05	7.22E-05	2.51E-01	1.57E-06	1.86E-06	1.57E-06	1.34E-15	2.59E-15	2.50E-43	3.00E-14	2.05E-14
2.76E-02	6.07E-05	7.21E-05	2.51E-01	1.57E-06	1.86E-06	1.57E-06	1.35E-15	2.60E-15	2.50E-43	3.00E-14	2.06E-14
2.76E-02	6.06E-05	7.20E-05	2.51E-01	1.57E-06	1.86E-06	1.57E-06	1.36E-15	2.61E-15	2.50E-43	3.00E-14	2.07E-14
2.76E-02	6.06E-05	7.19E-05	2.50E-01	1.57E-06	1.86E-06	1.57E-06	1.37E-15	2.63E-15	2.50E-43	3.00E-14	2.08E-14
2.76E-02	6.05E-05	7.18E-05	2.50E-01	1.57E-06	1.86E-06	1.57E-06	1.38E-15	2.64E-15	2.50E-43	3.00E-14	2.08E-14
2.76E-02	6.04E-05	7.18E-05	2.50E-01	1.56E-06	1.85E-06	1.56E-06	1.39E-15	2.65E-15	2.50E-43	3.00E-14	2.09E-14
2.76E-02	6.04E-05	7.17E-05	2.50E-01	1.56E-06	1.85E-06	1.56E-06	1.40E-15	2.66E-15	2.50E-43	3.00E-14	2.10E-14
2.76E-02	6.03E-05	7.16E-05	2.50E-01	1.56E-06	1.85E-06	1.56E-06	1.41E-15	2.67E-15	2.50E-43	3.00E-14	2.11E-14
2.75E-02	6.02E-05	7.15E-05	2.50E-01	1.56E-06	1.85E-06	1.56E-06	1.42E-15	2.69E-15	2.50E-43	3.00E-14	2.12E-14
2.75E-02	6.02E-05	7.14E-05	2.50E-01	1.56E-06	1.85E-06	1.56E-06	1.43E-15	2.70E-15	2.50E-43	3.00E-14	2.12E-14
2.75E-02	6.01E-05	7.14E-05	2.50E-01	1.55E-06	1.84E-06	1.55E-06	1.44E-15	2.71E-15	2.50E-43	3.00E-14	2.13E-14
2.75E-02	6.00E-05	7.13E-05	2.50E-01	1.55E-06	1.84E-06	1.55E-06	1.45E-15	2.72E-15	2.50E-43	3.00E-14	2.14E-14
2.75E-02	6.00E-05	7.12E-05	2.50E-01	1.55E-06	1.84E-06	1.55E-06	1.46E-15	2.74E-15	2.50E-43	3.00E-14	2.15E-14
2.75E-02	5.99E-05	7.11E-05	2.50E-01	1.55E-06	1.84E-06	1.55E-06	1.47E-15	2.75E-15	2.50E-43	3.00E-14	2.15E-14
2.75E-02	5.98E-05	7.10E-05	2.50E-01	1.55E-06	1.84E-06	1.55E-06	1.48E-15	2.76E-15	2.50E-43	3.00E-14	2.16E-14
2.75E-02	5.98E-05	7.10E-05	2.50E-01	1.55E-06	1.84E-06	1.55E-06	1.49E-15	2.77E-15	2.50E-43	3.00E-14	2.17E-14
2.75E-02	5.97E-05	7.09E-05	2.50E-01	1.54E-06	1.83E-06	1.54E-06	1.50E-15	2.79E-15	2.50E-43	3.00E-14	2.18E-14
2.74E-02	5.96E-05	7.08E-05	2.50E-01	1.54E-06	1.83E-06	1.54E-06	1.51E-15	2.80E-15	2.50E-43	3.00E-14	2.18E-14
2.74E-02	5.96E-05	7.07E-05	2.50E-01	1.54E-06	1.83E-06	1.54E-06	1.52E-15	2.81E-15	2.50E-43	3.00E-14	2.19E-14
2.74E-02	5.95E-05	7.06E-05	2.50E-01	1.54E-06	1.83E-06	1.54E-06	1.53E-15	2.82E-15	2.50E-43	3.00E-14	2.20E-14
2.74E-02	5.94E-05	7.06E-05	2.50E-01	1.54E-06	1.83E-06	1.54E-06	1.54E-15	2.84E-15	2.50E-43	3.00E-14	2.21E-14
2.74E-02	5.94E-05	7.05E-05	2.49E-01	1.54E-06	1.83E-06	1.54E-06	1.55E-15	2.85E-15	2.50E-43	3.00E-14	2.21E-14
2.74E-02	5.93E-05	7.04E-05	2.49E-01	1.53E-06	1.82E-06	1.53E-06	1.56E-15	2.86E-15	2.50E-43	3.00E-14	2.22E-14
2.74E-02	5.92E-05	7.03E-05	2.49E-01	1.53E-06	1.82E-06	1.53E-06	1.57E-15	2.87E-15	2.50E-43	3.00E-14	2.23E-14
2.74E-02	5.92E-05	7.02E-05	2.49E-01	1.53E-06	1.82E-06	1.53E-06	1.58E-15	2.89E-15	2.50E-43	3.00E-14	2.23E-14
2.74E-02	5.91E-05	7.02E-05	2.49E-01	1.53E-06	1.82E-06	1.53E-06	1.59E-15	2.90E-15	2.50E-43	3.00E-14	2.24E-14
2.73E-02	5.90E-05	7.01E-05	2.49E-01	1.53E-06	1.82E-06	1.53E-06	1.60E-15	2.91E-15	2.50E-43	3.00E-14	2.25E-14
2.73E-02	5.89E-05	7.00E-05	2.49E-01	1.53E-06	1.82E-06	1.53E-06	1.61E-15	2.92E-15	2.50E-43	3.00E-14	2.26E-14
2.73E-02	5.89E-05	6.99E-05	2.49E-01	1.52E-06	1.81E-06	1.52E-06	1.62E-15	2.94E-15	2.50E-43	3.00E-14	2.26E-14
2.73E-02	5.88E-05	6.98E-05	2.49E-01	1.52E-06	1.81E-06	1.52E-06	1.63E-15	2.95E-15	2.50E-43	3.00E-14	2.27E-14
